,Unnamed: 0,starttime,endtime,sampling_rate,st,ch,date_time_id,distance,azimuth,b_azimuth
201,201,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PLIG,HHE,2021.03.20.03.06.35,,,
202,202,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TLIG,HHN,2021.03.20.03.06.35,,,
203,203,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CGIG,HHE,2021.03.20.03.06.35,,,
204,204,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PEIG,HHE,2021.03.20.03.06.35,,,
205,205,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PLIG,HHN,2021.03.20.03.06.35,,,
206,206,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,DHIG,HHZ,2021.03.20.03.06.35,,,
207,207,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,LNIG,HHE,2021.03.20.03.06.35,,,
208,208,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TXIG,HHE,2021.03.20.03.06.35,,,
209,209,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PNIG,HHN,2021.03.20.03.06.35,,,
210,210,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CJIG,HHN,2021.03.20.03.06.35,,,
211,211,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CAIG,HHE,2021.03.20.03.06.35,,,
212,212,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CRIG,HHN,2021.03.20.03.06.35,,,
213,213,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,ZAIG,HHE,2021.03.20.03.06.35,,,
214,214,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CMIG,HHZ,2021.03.20.03.06.35,,,
215,215,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,THIG,HHE,2021.03.20.03.06.35,,,
216,216,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MEIG,HHN,2021.03.20.03.06.35,,,
217,217,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MCIG,HHN,2021.03.20.03.06.35,,,
218,218,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,OXIG,HHZ,2021.03.20.03.06.35,,,
219,219,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,SRIG,HHE,2021.03.20.03.06.35,,,
220,220,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MNIG,HHE,2021.03.20.03.06.35,,,
221,221,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PPIG,HHZ,2021.03.20.03.06.35,,,
222,222,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MOIG,HHZ,2021.03.20.03.06.35,,,
223,223,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,NZIG,HHE,2021.03.20.03.06.35,,,
224,224,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CAIG,HHN,2021.03.20.03.06.35,,,
225,225,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,HUIG,HHE,2021.03.20.03.06.35,,,
226,226,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,YOIG,HHN,2021.03.20.03.06.35,,,
227,227,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CAIG,HHZ,2021.03.20.03.06.35,,,
228,228,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,ANIG,HHE,2021.03.20.03.06.35,,,
229,229,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CRIG,HHE,2021.03.20.03.06.35,,,
230,230,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TOIG,HHZ,2021.03.20.03.06.35,,,
231,231,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CCIG,HHE,2021.03.20.03.06.35,,,
232,232,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MAIG,HHE,2021.03.20.03.06.35,,,
233,233,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PDIG,HHE,2021.03.20.03.06.35,,,
234,234,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CJIG,HHE,2021.03.20.03.06.35,,,
235,235,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PZIG,HHZ,2021.03.20.03.06.35,,,
236,236,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,GTIG,HHE,2021.03.20.03.06.35,,,
237,237,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,ZAIG,HHZ,2021.03.20.03.06.35,,,
238,238,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PNIG,HHE,2021.03.20.03.06.35,,,
239,239,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PNIG,HHZ,2021.03.20.03.06.35,,,
240,240,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TLIG,HHZ,2021.03.20.03.06.35,,,
241,241,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CMIG,HHN,2021.03.20.03.06.35,,,
242,242,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,HSIG,HHE,2021.03.20.03.06.35,,,
243,243,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MAIG,HHZ,2021.03.20.03.06.35,,,
244,244,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PEIG,HHN,2021.03.20.03.06.35,,,
245,245,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TLIG,HHE,2021.03.20.03.06.35,,,
246,246,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,GTIG,HHZ,2021.03.20.03.06.35,,,
247,247,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,AAIG,HHE,2021.03.20.03.06.35,,,
248,248,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MMIG,HHE,2021.03.20.03.06.35,,,
249,249,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,FTIG,HHN,2021.03.20.03.06.35,,,
250,250,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,SCIG,HHN,2021.03.20.03.06.35,,,
251,251,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,SCIG,HHE,2021.03.20.03.06.35,,,
252,252,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,FTIG,HHE,2021.03.20.03.06.35,,,
253,253,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,DAIG,HHE,2021.03.20.03.06.35,,,
254,254,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PZIG,HHN,2021.03.20.03.06.35,,,
255,255,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PDIG,HHN,2021.03.20.03.06.35,,,
256,256,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TGIG,HHZ,2021.03.20.03.06.35,,,
257,257,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PPIG,HHN,2021.03.20.03.06.35,,,
258,258,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TUIG,HHE,2021.03.20.03.06.35,,,
259,259,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CCIG,HHZ,2021.03.20.03.06.35,,,
260,260,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CCIG,HHN,2021.03.20.03.06.35,,,
261,261,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,ANIG,HHN,2021.03.20.03.06.35,,,
262,262,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MYIG,HHN,2021.03.20.03.06.35,,,
263,263,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CSIG,HHE,2021.03.20.03.06.35,,,
264,264,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,OXIG,HHN,2021.03.20.03.06.35,,,
265,265,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TXIG,HHZ,2021.03.20.03.06.35,,,
266,266,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CGIG,HHN,2021.03.20.03.06.35,,,
267,267,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PZIG,HHE,2021.03.20.03.06.35,,,
268,268,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TPIG,HHN,2021.03.20.03.06.35,,,
269,269,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MMIG,HHZ,2021.03.20.03.06.35,,,
270,270,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,LPIG,HHN,2021.03.20.03.06.35,,,
271,271,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TUIG,HHN,2021.03.20.03.06.35,,,
272,272,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,GTIG,HHN,2021.03.20.03.06.35,,,
273,273,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CJIG,HHZ,2021.03.20.03.06.35,,,
274,274,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TGIG,HHN,2021.03.20.03.06.35,,,
275,275,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TJIG,HHN,2021.03.20.03.06.35,,,
276,276,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,NZIG,HHN,2021.03.20.03.06.35,,,
277,277,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MAIG,HHN,2021.03.20.03.06.35,,,
278,278,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,SCIG,HHZ,2021.03.20.03.06.35,,,
279,279,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,IGIG,HHN,2021.03.20.03.06.35,,,
280,280,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,HUIG,HHZ,2021.03.20.03.06.35,,,
281,281,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,PPIG,HHE,2021.03.20.03.06.35,,,
282,282,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,IGIG,HHZ,2021.03.20.03.06.35,,,
283,283,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TOIG,HHN,2021.03.20.03.06.35,,,
284,284,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,ZIIG,HHZ,2021.03.20.03.06.35,,,
285,285,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TJIG,HHZ,2021.03.20.03.06.35,,,
286,286,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,ZIIG,HHN,2021.03.20.03.06.35,,,
287,287,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,CRIG,HHZ,2021.03.20.03.06.35,,,
288,288,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MYIG,HHE,2021.03.20.03.06.35,,,
289,289,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TSIG,HHE,2021.03.20.03.06.35,,,
290,290,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,DAIG,HHN,2021.03.20.03.06.35,,,
291,291,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MNIG,HHN,2021.03.20.03.06.35,,,
292,292,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,TSIG,HHZ,2021.03.20.03.06.35,,,
293,293,2021-03-20T03:06:25.000000Z,2021-03-20T03:12:35.000000Z,100.0,MEIG,HHZ,2021.03.20.03.06.35,,,
294,294,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MCIG,HHZ,2016.07.19.13.42.46,,,
295,295,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TJIG,HHE,2016.07.19.13.42.46,,,
296,296,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SSIG,HHN,2016.07.19.13.42.46,,,
297,297,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CGIG,HHZ,2016.07.19.13.42.46,,,
298,298,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,OXIG,HHE,2016.07.19.13.42.46,,,
299,299,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MNIG,HHZ,2016.07.19.13.42.46,,,
300,300,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,LNIG,HHZ,2016.07.19.13.42.46,,,
301,301,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,DHIG,HHN,2016.07.19.13.42.46,,,
302,302,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TGIG,HHE,2016.07.19.13.42.46,,,
303,303,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PEIG,HHZ,2016.07.19.13.42.46,,,
304,304,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MEIG,HHE,2016.07.19.13.42.46,,,
305,305,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,DAIG,HHZ,2016.07.19.13.42.46,,,
306,306,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,ZIIG,HHE,2016.07.19.13.42.46,,,
307,307,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,LNIG,HHN,2016.07.19.13.42.46,,,
308,308,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,LPIG,HHE,2016.07.19.13.42.46,,,
309,309,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TXIG,HHN,2016.07.19.13.42.46,,,
310,310,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TOIG,HHE,2016.07.19.13.42.46,,,
311,311,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,ZAIG,HHN,2016.07.19.13.42.46,,,
312,312,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CSIG,HHN,2016.07.19.13.42.46,,,
313,313,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,HLIG,HHE,2016.07.19.13.42.46,,,
314,314,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,ARIG,HHN,2016.07.19.13.42.46,,,
315,315,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TSIG,HHN,2016.07.19.13.42.46,,,
316,316,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,YOIG,HHE,2016.07.19.13.42.46,,,
317,317,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MYIG,HHZ,2016.07.19.13.42.46,,,
318,318,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,THIG,HHN,2016.07.19.13.42.46,,,
319,319,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TPIG,HHE,2016.07.19.13.42.46,,,
320,320,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SRIG,HHZ,2016.07.19.13.42.46,,,
321,321,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TUIG,HHZ,2016.07.19.13.42.46,,,
322,322,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SRIG,HHN,2016.07.19.13.42.46,,,
323,323,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,80.0,MOIG,HHE,2016.07.19.13.42.46,,,
324,324,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,YAIG,HHE,2016.07.19.13.42.46,,,
325,325,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TPIG,HHZ,2016.07.19.13.42.46,,,
326,326,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MBIG,HHZ,2016.07.19.13.42.46,,,
327,327,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,80.0,MOIG,HHN,2016.07.19.13.42.46,,,
328,328,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,ARIG,HHZ,2016.07.19.13.42.46,,,
329,329,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,HSIG,HHZ,2016.07.19.13.42.46,,,
330,330,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,LPIG,HHZ,2016.07.19.13.42.46,,,
331,331,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,YOIG,HHZ,2016.07.19.13.42.46,,,
332,332,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,NZIG,HHZ,2016.07.19.13.42.46,,,
333,333,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MMIG,HHN,2016.07.19.13.42.46,,,
334,334,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,HSIG,HHN,2016.07.19.13.42.46,,,
335,335,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,DHIG,HHE,2016.07.19.13.42.46,,,
336,336,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CSIG,HHZ,2016.07.19.13.42.46,,,
337,337,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,THIG,HHZ,2016.07.19.13.42.46,,,
338,338,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PDIG,HHZ,2016.07.19.13.42.46,,,
339,339,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PLIG,HHZ,2016.07.19.13.42.46,,,
340,340,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,ANIG,HHZ,2016.07.19.13.42.46,,,
341,341,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,ARIG,HHE,2016.07.19.13.42.46,,,
342,342,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MCIG,HHE,2016.07.19.13.42.46,,,
343,343,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,HUIG,HHN,2016.07.19.13.42.46,,,
344,344,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PLIG,HHE,2016.07.19.13.42.46,,,
345,345,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TLIG,HHN,2016.07.19.13.42.46,,,
346,346,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CGIG,HHE,2016.07.19.13.42.46,,,
347,347,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PEIG,HHE,2016.07.19.13.42.46,,,
348,348,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,HLIG,HHN,2016.07.19.13.42.46,,,
349,349,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SPIG,HHZ,2016.07.19.13.42.46,,,
350,350,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PLIG,HHN,2016.07.19.13.42.46,,,
351,351,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,DHIG,HHZ,2016.07.19.13.42.46,,,
352,352,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,LNIG,HHE,2016.07.19.13.42.46,,,
353,353,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TXIG,HHE,2016.07.19.13.42.46,,,
354,354,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PNIG,HHN,2016.07.19.13.42.46,,,
355,355,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CJIG,HHN,2016.07.19.13.42.46,,,
356,356,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CAIG,HHE,2016.07.19.13.42.46,,,
357,357,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,LVIG,HHN,2016.07.19.13.42.46,,,
358,358,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CRIG,HHN,2016.07.19.13.42.46,,,
359,359,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,ZAIG,HHE,2016.07.19.13.42.46,,,
360,360,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,HLIG,HHZ,2016.07.19.13.42.46,,,
361,361,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SSIG,HHE,2016.07.19.13.42.46,,,
362,362,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,THIG,HHE,2016.07.19.13.42.46,,,
363,363,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MEIG,HHN,2016.07.19.13.42.46,,,
364,364,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MCIG,HHN,2016.07.19.13.42.46,,,
365,365,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,OXIG,HHZ,2016.07.19.13.42.46,,,
366,366,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,LVIG,HHZ,2016.07.19.13.42.46,,,
367,367,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SRIG,HHE,2016.07.19.13.42.46,,,
368,368,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MNIG,HHE,2016.07.19.13.42.46,,,
369,369,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SPIG,HHE,2016.07.19.13.42.46,,,
370,370,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PPIG,HHZ,2016.07.19.13.42.46,,,
371,371,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,80.0,MOIG,HHZ,2016.07.19.13.42.46,,,
372,372,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,NZIG,HHE,2016.07.19.13.42.46,,,
373,373,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CAIG,HHN,2016.07.19.13.42.46,,,
374,374,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,HUIG,HHE,2016.07.19.13.42.46,,,
375,375,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,LVIG,HHE,2016.07.19.13.42.46,,,
376,376,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,YOIG,HHN,2016.07.19.13.42.46,,,
377,377,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CAIG,HHZ,2016.07.19.13.42.46,,,
378,378,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,ANIG,HHE,2016.07.19.13.42.46,,,
379,379,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CRIG,HHE,2016.07.19.13.42.46,,,
380,380,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,RPIG,HHZ,2016.07.19.13.42.46,,,
381,381,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TOIG,HHZ,2016.07.19.13.42.46,,,
382,382,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CCIG,HHE,2016.07.19.13.42.46,,,
383,383,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PDIG,HHE,2016.07.19.13.42.46,,,
384,384,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,CJIG,HHE,2016.07.19.13.42.46,,,
385,385,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,GTIG,HHE,2016.07.19.13.42.46,,,
386,386,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,ZAIG,HHZ,2016.07.19.13.42.46,,,
387,387,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SPIG,HHN,2016.07.19.13.42.46,,,
388,388,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PNIG,HHE,2016.07.19.13.42.46,,,
389,389,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PNIG,HHZ,2016.07.19.13.42.46,,,
390,390,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TLIG,HHZ,2016.07.19.13.42.46,,,
391,391,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,HSIG,HHE,2016.07.19.13.42.46,,,
392,392,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PEIG,HHN,2016.07.19.13.42.46,,,
393,393,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,RPIG,HHE,2016.07.19.13.42.46,,,
394,394,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,TLIG,HHE,2016.07.19.13.42.46,,,
395,395,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,GTIG,HHZ,2016.07.19.13.42.46,,,
396,396,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,YAIG,HHZ,2016.07.19.13.42.46,,,
397,397,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PCIG,HHZ,2016.07.19.13.42.46,,,
398,398,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,MMIG,HHE,2016.07.19.13.42.46,,,
399,399,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SCIG,HHN,2016.07.19.13.42.46,,,
400,400,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,SCIG,HHE,2016.07.19.13.42.46,,,
401,401,2016-07-19T13:42:36.000000Z,2016-07-19T13:48:46.000000Z,100.0,PCIG,HHE,2016.07.19.13.42.46,,,
